,id,recid,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_severity
2984,5968,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
2985,5971,0,Male,47,Greater than 45,Caucasian,0,0,0,10,Unknown
2986,5974,0,Male,21,Less than 25,Caucasian,0,0,0,0,Unknown
2987,5976,0,Male,54,Greater than 45,Caucasian,0,0,0,1,High
2988,5977,0,Male,54,Greater than 45,Caucasian,0,0,0,1,High
2989,5979,0,Female,48,Greater than 45,Caucasian,0,0,0,0,Unknown
2990,5980,0,Male,38,25 - 45,Caucasian,0,0,0,0,Unknown
2991,5982,0,Female,35,25 - 45,Caucasian,0,0,0,3,Unknown
2992,5984,0,Male,25,25 - 45,Hispanic,0,0,0,1,Unknown
2993,5986,0,Male,51,Greater than 45,African-American,0,0,0,1,Middle
2994,5987,0,Male,26,25 - 45,African-American,0,0,1,3,Unknown
2995,5988,0,Male,57,Greater than 45,Caucasian,0,0,0,0,Unknown
2996,5992,0,Male,27,25 - 45,Hispanic,0,0,0,1,Unknown
2997,5994,0,Female,28,25 - 45,African-American,0,0,0,10,High
2998,5997,1,Male,35,25 - 45,African-American,0,0,0,10,High
2999,6000,0,Male,53,Greater than 45,Other,0,0,0,1,Unknown
3000,6002,0,Male,44,25 - 45,African-American,0,0,0,0,Unknown
3001,6003,0,Male,44,25 - 45,African-American,0,0,0,0,Unknown
3002,6005,0,Male,57,Greater than 45,Caucasian,0,0,0,3,Middle
3003,6006,0,Male,37,25 - 45,Asian,0,0,0,1,Unknown
3004,6008,0,Male,54,Greater than 45,Caucasian,0,0,0,3,Unknown
3005,6010,0,Male,45,Greater than 45,African-American,0,0,0,1,Unknown
3006,6012,0,Male,61,Greater than 45,Caucasian,0,0,0,10,Unknown
3007,6013,1,Male,61,Greater than 45,Caucasian,0,0,0,10,Unknown
3008,6014,1,Male,27,25 - 45,African-American,0,0,0,7,Unknown
3009,6018,0,Male,26,25 - 45,African-American,0,0,0,1,High
3010,6020,0,Male,26,25 - 45,African-American,0,0,0,1,High
3011,6023,1,Male,48,Greater than 45,African-American,1,0,0,10,Middle
3012,6026,0,Male,42,25 - 45,African-American,0,0,0,4,Unknown
3013,6028,1,Male,38,25 - 45,Caucasian,0,0,0,10,High
3014,6029,1,Male,38,25 - 45,Caucasian,0,0,0,10,High
3015,6031,0,Male,39,25 - 45,African-American,0,0,0,4,Unknown
3016,6032,0,Male,39,25 - 45,African-American,0,0,0,4,Unknown
3017,6034,0,Male,39,25 - 45,African-American,0,0,0,4,Unknown
3018,6036,0,Male,38,25 - 45,African-American,0,0,0,0,Unknown
3019,6038,0,Male,26,25 - 45,African-American,0,0,0,3,High
3020,6039,0,Male,26,25 - 45,African-American,0,0,0,3,High
3021,6040,0,Male,24,Less than 25,Caucasian,0,0,0,4,Unknown
3022,6044,0,Male,24,Less than 25,Caucasian,0,0,0,4,Unknown
3023,6046,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
3024,6049,0,Male,42,25 - 45,African-American,0,0,0,2,Unknown
3025,6052,0,Male,44,25 - 45,Caucasian,3,0,0,16,Unknown
3026,6054,0,Male,24,Less than 25,African-American,0,1,3,4,High
3027,6055,0,Male,21,Less than 25,African-American,0,0,0,0,High
3028,6057,0,Male,21,Less than 25,African-American,0,0,0,0,High
3029,6058,0,Male,50,Greater than 45,Caucasian,0,0,0,0,Unknown
3030,6060,0,Male,30,25 - 45,African-American,0,0,0,2,Unknown
3031,6062,0,Male,39,25 - 45,Caucasian,0,0,0,0,Unknown
3032,6064,0,Female,24,Less than 25,African-American,0,0,0,2,Unknown
3033,6065,1,Female,54,Greater than 45,African-American,0,0,0,7,Unknown
3034,6066,0,Male,37,25 - 45,Caucasian,0,0,0,1,Unknown
3035,6070,1,Male,24,Less than 25,African-American,0,0,0,7,Unknown
3036,6072,0,Male,41,25 - 45,African-American,0,0,0,3,Middle
3037,6075,0,Male,23,Less than 25,African-American,0,0,0,1,Middle
3038,6078,1,Male,31,25 - 45,Caucasian,0,0,0,11,High
3039,6080,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
3040,6081,0,Male,49,Greater than 45,African-American,0,0,0,10,Middle
3041,6083,0,Male,26,25 - 45,African-American,0,0,0,4,Middle
3042,6084,0,Male,26,25 - 45,African-American,0,0,0,4,Middle
3043,6086,0,Male,23,Less than 25,Other,0,0,0,1,Unknown
3044,6088,0,Male,28,25 - 45,African-American,0,0,0,1,Middle
3045,6090,0,Female,39,25 - 45,Hispanic,0,0,0,1,Unknown
3046,6091,0,Male,55,Greater than 45,African-American,0,0,0,1,Unknown
3047,6092,0,Male,22,Less than 25,African-American,0,0,0,0,Unknown
3048,6096,0,Male,66,Greater than 45,Caucasian,0,0,0,1,Unknown
3049,6098,1,Male,58,Greater than 45,African-American,0,0,0,16,Middle
3050,6101,0,Male,33,25 - 45,African-American,0,0,0,8,Middle
3051,6104,0,Male,34,25 - 45,African-American,0,0,0,1,Unknown
3052,6106,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
3053,6107,0,Male,35,25 - 45,African-American,0,0,0,4,Unknown
3054,6109,1,Male,42,25 - 45,African-American,0,0,0,5,Unknown
3055,6110,0,Male,42,25 - 45,African-American,0,0,0,5,Unknown
3056,6112,1,Male,29,25 - 45,African-American,0,0,0,9,Unknown
3057,6114,0,Female,32,25 - 45,African-American,0,0,0,0,Unknown
3058,6116,0,Male,50,Greater than 45,African-American,0,0,0,1,Unknown
3059,6117,0,Female,22,Less than 25,African-American,0,0,0,0,Unknown
3060,6118,0,Male,35,25 - 45,Caucasian,0,0,0,1,Unknown
3061,6122,1,Female,52,Greater than 45,African-American,0,0,0,8,Unknown
3062,6124,1,Female,52,Greater than 45,African-American,0,0,0,8,Unknown
3063,6127,1,Male,26,25 - 45,African-American,0,1,2,5,Middle
3064,6130,0,Male,24,Less than 25,African-American,0,0,0,0,Unknown
3065,6132,0,Male,29,25 - 45,African-American,0,0,0,0,Unknown
3066,6133,0,Male,29,25 - 45,African-American,0,0,0,1,Unknown
3067,6135,0,Male,19,Less than 25,Other,0,0,0,0,High
3068,6136,1,Male,41,25 - 45,African-American,0,0,0,8,Middle
3069,6138,1,Male,41,25 - 45,African-American,0,0,0,8,Middle
3070,6140,0,Male,24,Less than 25,African-American,0,0,0,0,Unknown
3071,6142,0,Male,29,25 - 45,African-American,0,0,0,4,Unknown
3072,6143,0,Male,21,Less than 25,African-American,0,1,0,1,Middle
3073,6144,0,Male,54,Greater than 45,Caucasian,0,0,0,0,Unknown
3074,6148,0,Male,42,25 - 45,Caucasian,0,0,0,1,Unknown
3075,6150,0,Male,21,Less than 25,African-American,0,0,0,1,High
3076,6153,0,Male,21,Less than 25,African-American,0,0,0,1,High
3077,6156,0,Male,21,Less than 25,African-American,0,0,0,1,High
3078,6158,0,Male,46,Greater than 45,Caucasian,0,0,0,5,High
3079,6159,0,Male,46,Greater than 45,Caucasian,0,0,0,5,High
3080,6161,0,Male,46,Greater than 45,Caucasian,0,0,0,5,High
3081,6162,0,Male,74,Greater than 45,Caucasian,0,0,0,0,Unknown
3082,6164,0,Male,75,Greater than 45,Caucasian,0,0,0,2,Unknown
3083,6166,0,Male,43,25 - 45,Caucasian,0,0,0,3,Unknown
3084,6168,0,Female,38,25 - 45,African-American,0,0,0,0,Unknown
3085,6169,0,Male,19,Less than 25,African-American,1,0,1,1,Middle
3086,6170,0,Male,19,Less than 25,African-American,1,0,1,1,Middle
3087,6174,0,Male,28,25 - 45,Caucasian,0,0,0,0,Middle
3088,6176,0,Male,25,25 - 45,African-American,0,0,0,1,Middle
3089,6179,0,Male,27,25 - 45,African-American,0,0,0,0,Unknown
3090,6182,0,Male,57,Greater than 45,Caucasian,0,0,0,3,Unknown
3091,6184,0,Male,23,Less than 25,African-American,0,1,0,2,Unknown
3092,6185,1,Male,55,Greater than 45,Caucasian,0,0,0,33,High
3093,6187,1,Male,55,Greater than 45,Caucasian,0,0,0,33,High
3094,6188,0,Male,55,Greater than 45,Caucasian,0,0,0,33,High
3095,6190,0,Male,23,Less than 25,African-American,0,0,0,1,Middle
3096,6192,0,Male,23,Less than 25,African-American,0,0,0,1,Middle
3097,6194,0,Male,38,25 - 45,Hispanic,0,0,0,1,Unknown
3098,6195,1,Male,23,Less than 25,African-American,0,0,2,4,Middle
3099,6196,1,Male,23,Less than 25,African-American,0,0,2,4,Middle
3100,6200,0,Female,41,25 - 45,Hispanic,0,0,0,0,Unknown
3101,6202,0,Male,53,Greater than 45,Other,0,0,0,0,Unknown
3102,6205,0,Male,24,Less than 25,Hispanic,0,0,0,0,Middle
3103,6208,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
3104,6210,0,Female,32,25 - 45,African-American,0,0,0,1,Unknown
3105,6211,0,Male,27,25 - 45,African-American,0,0,0,0,Unknown
3106,6213,0,Male,44,25 - 45,Caucasian,0,0,0,4,Unknown
3107,6214,0,Male,44,25 - 45,Caucasian,0,0,0,4,Unknown
3108,6216,0,Female,27,25 - 45,Caucasian,0,0,0,0,Unknown
3109,6218,0,Male,55,Greater than 45,Caucasian,0,0,0,1,Unknown
3110,6220,1,Male,36,25 - 45,African-American,0,0,0,15,Unknown
3111,6221,0,Male,36,25 - 45,African-American,0,0,0,15,Unknown
3112,6222,1,Male,29,25 - 45,African-American,0,0,0,6,Middle
3113,6226,0,Male,23,Less than 25,African-American,0,0,0,1,Unknown
3114,6228,0,Male,27,25 - 45,Caucasian,0,0,0,2,Middle
3115,6231,0,Male,28,25 - 45,African-American,0,0,0,6,Unknown
3116,6234,0,Male,38,25 - 45,Caucasian,0,0,0,0,Unknown
3117,6236,0,Male,32,25 - 45,African-American,0,0,0,1,Middle
3118,6237,0,Male,32,25 - 45,African-American,0,0,0,1,Middle
3119,6239,0,Male,27,25 - 45,African-American,1,0,0,4,Unknown
3120,6240,0,Male,27,25 - 45,African-American,1,0,0,4,Unknown
3121,6242,1,Male,27,25 - 45,African-American,1,0,0,4,Unknown
3122,6244,1,Male,41,25 - 45,African-American,2,0,0,18,Middle
3123,6246,1,Male,41,25 - 45,African-American,2,0,0,18,Middle
3124,6247,1,Male,41,25 - 45,African-American,2,0,0,18,Middle
3125,6248,1,Male,41,25 - 45,African-American,2,0,0,18,Middle
3126,6252,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
3127,6254,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
3128,6257,0,Male,58,Greater than 45,Caucasian,0,0,0,0,Unknown
3129,6260,0,Male,45,Greater than 45,African-American,0,0,0,3,Unknown
3130,6262,1,Female,31,25 - 45,African-American,0,0,0,14,Unknown
3131,6263,0,Female,31,25 - 45,African-American,0,0,0,14,Unknown
3132,6265,1,Female,31,25 - 45,African-American,0,0,0,14,Unknown
3133,6266,0,Male,30,25 - 45,African-American,0,0,0,0,Unknown
3134,6268,1,Male,42,25 - 45,African-American,0,0,0,7,Middle
3135,6270,1,Male,26,25 - 45,African-American,0,2,2,20,Middle
3136,6272,0,Female,35,25 - 45,African-American,0,0,0,1,Unknown
3137,6273,0,Male,33,25 - 45,Caucasian,0,0,0,0,High
3138,6274,0,Male,33,25 - 45,Caucasian,0,0,0,0,High
3139,6278,0,Male,33,25 - 45,Caucasian,0,0,0,0,High
3140,6280,0,Male,22,Less than 25,Caucasian,0,0,0,0,Middle
3141,6283,0,Female,36,25 - 45,African-American,0,0,0,1,Unknown
3142,6286,0,Male,25,25 - 45,African-American,0,1,2,5,Middle
3143,6288,0,Male,25,25 - 45,African-American,0,1,2,5,Middle
3144,6289,0,Male,24,Less than 25,Caucasian,0,0,0,3,Middle
3145,6291,0,Male,23,Less than 25,Hispanic,0,0,0,0,Unknown
3146,6292,0,Male,61,Greater than 45,Caucasian,0,0,0,0,Unknown
3147,6294,1,Female,41,25 - 45,African-American,0,0,0,6,Unknown
3148,6296,0,Male,35,25 - 45,Caucasian,0,0,0,0,Unknown
3149,6298,0,Male,28,25 - 45,Caucasian,0,0,0,1,Middle
3150,6299,0,Male,27,25 - 45,African-American,0,0,0,1,Unknown
3151,6300,0,Male,24,Less than 25,Caucasian,0,0,0,2,Unknown
3152,6304,1,Male,32,25 - 45,African-American,0,0,0,16,Middle
3153,6306,0,Male,38,25 - 45,Caucasian,0,0,0,0,Unknown
3154,6309,0,Male,21,Less than 25,Caucasian,0,1,1,1,High
3155,6312,0,Male,27,25 - 45,African-American,0,0,0,1,Middle
3156,6314,0,Male,29,25 - 45,Caucasian,0,0,0,0,Unknown
3157,6315,0,Male,29,25 - 45,Caucasian,0,0,0,0,Unknown
3158,6317,0,Male,29,25 - 45,Caucasian,0,0,0,1,Unknown
3159,6318,0,Male,38,25 - 45,Caucasian,0,0,0,3,Unknown
3160,6320,1,Male,65,Greater than 45,Caucasian,0,0,0,6,Unknown
3161,6322,0,Male,36,25 - 45,Caucasian,0,0,0,1,Middle
3162,6324,0,Male,46,Greater than 45,African-American,0,0,0,0,High
3163,6325,0,Male,46,Greater than 45,African-American,0,0,0,0,High
3164,6326,0,Female,57,Greater than 45,Caucasian,0,0,0,1,Unknown
3165,6330,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
3166,6332,0,Male,27,25 - 45,African-American,0,0,0,8,Middle
3167,6335,0,Male,47,Greater than 45,African-American,0,0,0,0,High
3168,6338,0,Male,27,25 - 45,African-American,0,0,0,1,Unknown
3169,6340,0,Male,28,25 - 45,Caucasian,0,0,0,0,High
3170,6341,0,Male,33,25 - 45,African-American,0,0,0,0,Unknown
3171,6343,0,Female,31,25 - 45,Caucasian,0,0,0,1,Middle
3172,6344,0,Male,20,Less than 25,Caucasian,0,0,0,2,Unknown
3173,6346,1,Male,26,25 - 45,Caucasian,0,0,0,9,Middle
3174,6348,0,Female,43,25 - 45,Caucasian,0,0,0,0,Unknown
3175,6350,0,Male,26,25 - 45,African-American,0,0,0,1,Middle
3176,6351,0,Male,26,25 - 45,African-American,0,0,0,1,Middle
3177,6352,0,Male,26,25 - 45,African-American,0,0,0,1,Middle
3178,6356,1,Male,30,25 - 45,African-American,0,2,0,3,Unknown
3179,6358,1,Female,21,Less than 25,African-American,0,3,1,4,Middle
3180,6361,0,Male,23,Less than 25,African-American,0,0,0,1,Unknown
3181,6364,0,Male,30,25 - 45,Other,0,1,1,3,Unknown
3182,6366,0,Female,45,Greater than 45,African-American,0,0,0,2,Unknown
3183,6367,1,Male,40,25 - 45,African-American,0,0,0,9,Unknown
3184,6369,0,Female,32,25 - 45,Other,0,0,0,2,Unknown
3185,6370,0,Male,27,25 - 45,African-American,0,0,0,2,Middle
3186,6372,1,Male,57,Greater than 45,African-American,0,0,0,6,Middle
3187,6374,1,Male,57,Greater than 45,African-American,0,0,0,6,Middle
3188,6376,0,Male,24,Less than 25,African-American,0,2,0,5,Unknown
3189,6377,1,Male,44,25 - 45,Caucasian,0,0,0,8,High
3190,6378,1,Male,44,25 - 45,Caucasian,0,0,0,8,High
3191,6382,0,Male,40,25 - 45,Hispanic,0,0,0,2,Unknown
3192,6384,0,Male,63,Greater than 45,African-American,0,0,0,1,Unknown
3193,6387,0,Male,35,25 - 45,Caucasian,0,0,0,1,Unknown
3194,6390,0,Male,62,Greater than 45,African-American,0,0,0,3,Middle
3195,6392,0,Male,56,Greater than 45,Caucasian,0,0,0,1,Unknown
3196,6393,0,Male,35,25 - 45,Hispanic,0,0,0,2,Unknown
3197,6395,1,Male,30,25 - 45,African-American,0,0,1,12,Unknown
3198,6396,0,Male,28,25 - 45,Caucasian,0,0,0,0,Unknown
3199,6398,0,Male,21,Less than 25,Hispanic,0,0,0,1,Unknown
3200,6400,0,Male,21,Less than 25,Hispanic,0,0,0,1,Unknown
3201,6402,0,Male,22,Less than 25,African-American,1,0,0,2,Middle
3202,6403,0,Male,22,Less than 25,African-American,1,0,0,2,Middle
3203,6404,0,Male,22,Less than 25,African-American,1,0,0,2,Middle
3204,6408,1,Male,26,25 - 45,African-American,0,0,0,5,Middle
3205,6410,0,Female,43,25 - 45,Caucasian,0,0,0,0,Unknown
3206,6413,0,Male,43,25 - 45,Caucasian,0,0,0,0,Unknown
3207,6416,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
3208,6418,0,Male,60,Greater than 45,Caucasian,0,0,0,3,Unknown
3209,6419,1,Female,37,25 - 45,African-American,1,0,0,7,Unknown
3210,6421,0,Female,33,25 - 45,African-American,0,0,0,3,Middle
3211,6422,0,Male,38,25 - 45,Other,0,0,0,2,High
3212,6424,0,Male,53,Greater than 45,Caucasian,0,0,0,0,Unknown
3213,6426,0,Male,32,25 - 45,Caucasian,0,0,0,0,Unknown
3214,6428,0,Male,61,Greater than 45,Caucasian,0,0,0,0,Unknown
3215,6429,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
3216,6430,0,Male,20,Less than 25,Caucasian,0,0,2,0,Unknown
3217,6434,1,Male,30,25 - 45,African-American,0,0,0,9,High
3218,6436,0,Male,38,25 - 45,African-American,0,0,0,0,Unknown
3219,6439,0,Male,21,Less than 25,Caucasian,0,0,0,1,Unknown
3220,6442,0,Female,32,25 - 45,Caucasian,0,0,0,0,Unknown
3221,6444,0,Female,24,Less than 25,Hispanic,0,0,0,0,Unknown
3222,6445,0,Male,23,Less than 25,African-American,0,0,0,1,Unknown
3223,6447,0,Male,41,25 - 45,Caucasian,0,0,0,0,Unknown
3224,6448,0,Male,45,Greater than 45,African-American,0,0,0,0,Middle
3225,6450,0,Male,22,Less than 25,Caucasian,0,0,0,0,Unknown
3226,6452,0,Female,54,Greater than 45,Caucasian,0,0,0,0,Middle
3227,6454,0,Male,50,Greater than 45,Caucasian,0,0,0,2,Middle
3228,6455,0,Male,40,25 - 45,Hispanic,0,0,0,2,Unknown
3229,6456,0,Male,19,Less than 25,African-American,0,0,0,0,Unknown
3230,6460,0,Female,21,Less than 25,African-American,0,0,0,0,Middle
3231,6462,0,Male,31,25 - 45,Caucasian,0,0,1,2,Unknown
3232,6465,0,Male,39,25 - 45,Hispanic,0,0,0,0,Unknown
3233,6468,0,Male,23,Less than 25,Hispanic,0,0,0,6,Middle
3234,6470,0,Male,53,Greater than 45,Caucasian,0,0,0,2,Unknown
3235,6471,0,Male,53,Greater than 45,Caucasian,0,0,0,2,Unknown
3236,6473,1,Male,30,25 - 45,African-American,0,0,0,11,Middle
3237,6474,0,Female,35,25 - 45,African-American,0,0,0,0,Unknown
3238,6476,0,Male,26,25 - 45,Caucasian,0,0,0,5,Unknown
3239,6478,0,Female,30,25 - 45,African-American,0,0,0,1,High
3240,6480,0,Female,35,25 - 45,African-American,0,0,0,2,Unknown
3241,6481,0,Male,29,25 - 45,African-American,0,0,0,13,Middle
3242,6482,0,Male,29,25 - 45,African-American,0,0,0,13,Middle
3243,6486,0,Male,67,Greater than 45,Hispanic,0,0,0,0,Unknown
3244,6488,1,Male,30,25 - 45,Caucasian,0,0,0,13,Middle
3245,6491,0,Male,25,25 - 45,African-American,0,0,0,5,Middle
3246,6494,1,Male,45,Greater than 45,Hispanic,0,0,0,8,Unknown
3247,6496,0,Male,27,25 - 45,Caucasian,0,1,0,1,Unknown
3248,6497,0,Male,24,Less than 25,Caucasian,0,0,0,1,Unknown
3249,6499,0,Male,31,25 - 45,Caucasian,0,0,0,2,Unknown
3250,6500,0,Male,22,Less than 25,African-American,0,0,1,0,High
3251,6502,0,Male,41,25 - 45,African-American,0,0,0,8,Middle
3252,6504,1,Male,41,25 - 45,African-American,0,0,0,8,Middle
3253,6506,0,Male,27,25 - 45,Other,0,0,0,0,Unknown
3254,6507,1,Male,28,25 - 45,Other,0,0,0,12,Unknown
3255,6508,0,Male,51,Greater than 45,Caucasian,0,0,0,0,Unknown
3256,6512,0,Male,56,Greater than 45,African-American,0,0,0,4,Unknown
3257,6514,1,Female,37,25 - 45,African-American,0,0,0,13,High
3258,6517,0,Male,34,25 - 45,Other,0,0,0,0,Unknown
3259,6520,0,Female,42,25 - 45,Hispanic,0,0,0,0,Unknown
3260,6522,0,Male,19,Less than 25,African-American,0,0,0,0,High
3261,6523,0,Male,19,Less than 25,African-American,0,0,0,0,High
3262,6525,0,Female,34,25 - 45,Caucasian,0,0,0,3,Unknown
3263,6526,0,Female,34,25 - 45,Caucasian,0,0,0,3,Unknown
3264,6528,0,Female,33,25 - 45,African-American,0,0,0,5,Middle
3265,6530,1,Female,33,25 - 45,African-American,0,0,0,5,Middle
3266,6532,1,Male,52,Greater than 45,African-American,0,0,0,7,Middle
3267,6533,0,Male,52,Greater than 45,African-American,0,0,0,7,Middle
3268,6534,0,Female,21,Less than 25,African-American,0,0,0,0,Unknown
3269,6538,1,Male,43,25 - 45,African-American,0,0,0,6,Middle
3270,6540,0,Male,23,Less than 25,African-American,0,0,0,3,Unknown
3271,6543,0,Male,26,25 - 45,African-American,1,0,0,3,Middle
3272,6546,0,Male,37,25 - 45,Caucasian,0,0,0,0,Unknown
3273,6548,0,Female,25,25 - 45,African-American,0,0,0,0,Unknown
3274,6549,0,Male,35,25 - 45,Hispanic,0,0,0,1,Middle
3275,6551,0,Male,27,25 - 45,African-American,0,0,0,1,Middle
3276,6552,0,Male,40,25 - 45,Other,0,0,0,1,Unknown
3277,6554,0,Male,37,25 - 45,Hispanic,0,0,0,0,Unknown
3278,6556,0,Male,38,25 - 45,Caucasian,0,0,0,3,Middle
3279,6558,0,Male,37,25 - 45,Caucasian,0,0,0,0,Unknown
3280,6559,0,Female,51,Greater than 45,African-American,0,0,0,2,Unknown
3281,6560,0,Female,31,25 - 45,African-American,0,0,0,4,Unknown
3282,6564,0,Male,44,25 - 45,Caucasian,0,0,0,0,Unknown
3283,6566,0,Male,30,25 - 45,African-American,0,0,0,0,Unknown
3284,6569,0,Male,27,25 - 45,African-American,0,0,0,3,Unknown
3285,6572,0,Male,58,Greater than 45,African-American,0,0,0,2,Unknown
3286,6574,0,Male,58,Greater than 45,African-American,0,0,0,2,Unknown
3287,6575,0,Male,58,Greater than 45,African-American,0,0,0,2,Unknown
3288,6577,0,Male,67,Greater than 45,Caucasian,0,0,0,0,Unknown
3289,6578,0,Male,59,Greater than 45,African-American,0,0,0,14,High
3290,6580,0,Male,37,25 - 45,Caucasian,0,0,0,0,Unknown
3291,6582,0,Male,21,Less than 25,African-American,1,0,0,1,Middle
3292,6584,0,Male,21,Less than 25,African-American,1,0,0,1,Middle
3293,6585,0,Male,34,25 - 45,African-American,0,0,0,0,Unknown
3294,6586,0,Male,35,25 - 45,Other,0,0,0,1,Unknown
3295,6590,0,Female,50,Greater than 45,Caucasian,0,0,0,2,High
3296,6592,0,Male,30,25 - 45,African-American,0,0,0,7,Unknown
3297,6595,1,Male,48,Greater than 45,African-American,0,0,0,7,High
3298,6598,0,Female,24,Less than 25,Caucasian,0,0,0,1,Unknown
3299,6600,0,Male,34,25 - 45,African-American,0,0,0,0,Middle
3300,6601,0,Male,43,25 - 45,African-American,0,0,0,4,Middle
3301,6603,0,Male,29,25 - 45,Other,0,0,0,1,Unknown
3302,6604,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
3303,6606,1,Male,29,25 - 45,Hispanic,0,1,0,17,Middle
3304,6608,0,Male,32,25 - 45,African-American,2,0,2,11,Unknown
3305,6610,1,Male,32,25 - 45,African-American,2,0,2,11,Unknown
3306,6611,1,Male,32,25 - 45,African-American,2,0,2,11,Unknown
3307,6612,0,Male,25,25 - 45,Caucasian,0,0,0,2,Middle
3308,6616,0,Female,32,25 - 45,African-American,0,0,0,0,Middle
3309,6618,0,Male,96,Greater than 45,Hispanic,0,0,0,2,Middle
3310,6621,1,Male,27,25 - 45,Hispanic,0,1,1,8,High
3311,6624,0,Male,41,25 - 45,Hispanic,0,0,0,2,Unknown
3312,6626,0,Male,31,25 - 45,Hispanic,0,0,0,0,Unknown
3313,6627,0,Male,24,Less than 25,African-American,0,0,0,1,Middle
3314,6629,0,Male,24,Less than 25,African-American,0,0,0,1,Middle
3315,6630,0,Male,24,Less than 25,African-American,0,0,0,1,Middle
3316,6632,1,Male,49,Greater than 45,Hispanic,0,0,0,5,Unknown
3317,6634,0,Male,34,25 - 45,African-American,0,0,0,0,Middle
3318,6636,0,Male,48,Greater than 45,African-American,0,0,0,2,Middle
3319,6637,0,Male,41,25 - 45,African-American,0,0,0,1,Unknown
3320,6638,1,Male,26,25 - 45,African-American,0,0,1,12,Middle
3321,6642,0,Male,42,25 - 45,African-American,0,0,0,0,High
3322,6644,0,Male,29,25 - 45,African-American,0,0,0,0,Unknown
3323,6647,0,Male,35,25 - 45,Caucasian,0,0,0,4,Unknown
3324,6650,0,Male,24,Less than 25,African-American,0,0,0,3,Middle
3325,6652,0,Male,42,25 - 45,African-American,0,0,0,1,Unknown
3326,6653,0,Male,25,25 - 45,Caucasian,0,0,0,1,Unknown
3327,6655,0,Male,27,25 - 45,Caucasian,0,0,0,0,Unknown
3328,6656,0,Male,27,25 - 45,Caucasian,0,0,0,0,Unknown
3329,6658,0,Male,21,Less than 25,African-American,0,0,0,1,Unknown
3330,6660,1,Male,27,25 - 45,Caucasian,0,1,1,7,High
3331,6662,0,Male,27,25 - 45,Caucasian,0,1,1,7,High
3332,6663,1,Male,34,25 - 45,African-American,1,0,0,11,Middle
3333,6664,1,Male,34,25 - 45,African-American,1,0,0,11,Middle
3334,6668,0,Male,27,25 - 45,Caucasian,0,0,0,4,Unknown
3335,6670,0,Male,54,Greater than 45,African-American,0,0,0,0,Unknown
3336,6673,0,Male,29,25 - 45,Other,0,0,0,2,Middle
3337,6676,0,Female,33,25 - 45,Caucasian,0,0,0,0,Unknown
3338,6678,0,Female,25,25 - 45,African-American,0,0,0,2,Middle
3339,6679,0,Female,25,25 - 45,African-American,0,0,0,2,Middle
3340,6681,0,Female,25,25 - 45,African-American,0,0,0,2,Middle
3341,6682,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
3342,6684,0,Male,25,25 - 45,Other,0,0,0,2,Unknown
3343,6686,0,Male,28,25 - 45,Hispanic,0,0,0,0,Middle
3344,6688,0,Male,53,Greater than 45,African-American,0,0,0,0,Unknown
3345,6689,0,Male,28,25 - 45,Caucasian,0,0,1,2,Unknown
3346,6690,0,Male,28,25 - 45,Caucasian,0,0,1,2,Unknown
3347,6694,0,Male,30,25 - 45,African-American,0,0,0,1,High
3348,6696,0,Male,24,Less than 25,Caucasian,0,0,0,3,Middle
3349,6699,1,Male,45,Greater than 45,Caucasian,0,0,0,19,High
